instance_id;x;y
STID_1;2008.60635;26.73837
STID_2;1938.40779;14.88854
STID_3;1866.9357;1.16007
STID_4;1793.9245;-21.09705
STID_5;1718.63286;-59.69699
STID_6;1609.34479;-437.09348
STID_7;1533.75758;-471.22137
STID_8;1461.18005;-510.79104
STID_9;1393.02055;-556.31453
STID_10;1335.1073;-604.92583
STID_11;1288.07281;-655.94469
STID_12;1247.38121;-708.98722
STID_13;1209.96956;-764.12078
STID_14;1174.32699;-821.4357
STID_15;1139.52443;-880.81165
STID_16;1105.0396;-942.15997
STID_17;1070.54496;-1005.49671
STID_18;1035.82622;-1070.70376
STID_19;1000.66343;-1137.42325
ANUN_0;-1215.39548;114.71147
ANUN_1;-1183.19891;174.14607
ANUN_2;-1149.67232;237.67432
ANUN_3;-1115.20961;300.29316
ANUN_4;-1081.40145;362.96146
ANUN_5;-1040.49246;437.19074
ANUN_6;-997.26242;505.75437
ANUN_7;-956.23477;570.31193
ANUN_8;-915.45668;634.36564
ANUN_9;-873.69627;699.21452
ANUN_10;-829.88867;764.92464
ANUN_11;-1141.86019;-390.20552
ANUN_12;-734.09157;898.0808
ANUN_13;-682.08925;964.24811
ANUN_14;-628.10052;1029.42412
ANUN_15;-573.01087;1093.31536
ANUN_16;-516.9388;1156.2995
ANUN_17;-955.02483;-919.48119
ANUN_18;-397.29946;1282.39018
ANUN_19;-330.45617;1344.50685
STUN_0;-1166.54029;-9.23675
STUN_1;-1083.5395;-86.01232
STUN_2;-992.80683;-158.22032
STUN_3;-903.31476;-231.61942
STUN_4;-827.38438;-297.5793
STUN_5;-753.96407;-370.60574
STUN_6;-676.35761;-452.92585
STUN_7;-587.29824;-545.46645
STUN_8;-466.19449;-644.9159
STUN_9;-335.41206;-727.44185
STUN_10;-209.09669;-793.62818
STUN_11;-90.02397;-850.35402
STUN_12;24.62381;-901.24389
STUN_13;136.01216;-948.96124
STUN_14;246.99901;-994.43107
STUN_15;367.85807;-1032.44745
STUN_16;488.36024;-1077.70989
STUN_17;606.3329;-1115.16068
STUN_18;727.03651;-1146.35369
STUN_19;846.54128;-1176.06337
